power_usage,water_usage,gas_usage,temperature,humidity,usage_score,anomaly
117.82,35.11,12.73,24.81,53.13,27.92,0
132.15,24.8,20.16,23.79,64.76,29.75,0
141.41,22.85,29.51,38.93,66.57,40.87,0
145.34,49.71,28.51,23.48,74.84,36.96,0
113.34,40.45,23.19,38.75,76.28,36.19,0
71.74,42.72,31.76,18.64,62.52,21.71,0
114.25,47.87,38.27,33.82,72.15,38.75,0
145.84,66.39,19.01,33.0,67.19,42.25,0
83.01,49.43,22.15,37.08,68.97,31.27,0
129.49,60.47,44.67,24.93,70.9,40.42,0
125.43,75.37,10.86,30.82,42.28,38.03,0
139.5,71.41,32.67,21.76,43.7,40.65,0
98.65,65.91,40.51,22.1,35.95,34.96,0
131.59,37.19,27.66,30.87,66.9,36.62,0
118.42,60.61,36.86,21.14,58.56,35.29,0
137.09,53.43,37.89,29.96,62.4,42.11,0
136.92,56.69,47.19,24.44,59.82,42.14,0
130.51,65.62,11.16,33.73,61.38,38.15,0
71.42,44.24,20.76,33.44,66.11,26.45,0
119.41,48.49,51.59,26.39,59.84,39.87,0
154.47,63.79,41.06,25.95,48.01,46.17,0
137.02,54.47,18.15,39.98,55.22,42.87,0
128.62,46.08,24.11,21.04,55.95,32.11,0
152.31,40.26,17.86,35.67,34.95,42.42,0
116.72,49.08,27.24,24.41,20.92,34.58,0
137.24,74.85,14.34,21.98,20.0,37.62,0
138.67,59.94,31.29,31.84,57.35,42.92,0
118.12,54.62,37.52,36.85,20.0,44.34,0
130.03,58.99,34.85,26.67,79.08,38.41,0
128.79,68.45,25.65,12.78,65.07,31.06,0
105.33,59.28,25.21,30.46,39.36,35.57,0
130.22,41.9,20.3,32.3,65.56,36.05,0
89.54,69.86,40.73,14.61,54.67,29.24,0
144.06,67.96,22.76,41.78,33.98,49.1,0
124.72,46.45,40.34,20.79,79.48,34.06,0
158.49,50.7,24.23,27.43,95.0,39.4,0
118.72,42.46,35.15,25.99,50.87,35.2,0
112.13,34.79,24.99,30.52,60.66,32.28,0
138.48,48.39,23.81,28.2,52.18,37.9,0
105.16,65.45,44.67,33.28,73.22,40.79,0
136.93,59.35,40.25,23.8,53.09,40.86,0
174.45,54.51,37.09,29.27,58.28,48.65,0
97.05,82.17,24.64,32.69,83.04,36.08,0
92.76,31.95,18.57,25.41,57.45,24.46,0
115.6,32.38,24.88,22.77,49.12,29.24,0
153.18,43.04,34.08,22.06,72.79,38.17,0
139.36,49.82,34.44,22.48,68.58,37.14,0
133.87,30.12,38.46,27.6,60.26,37.33,0
113.01,65.53,32.07,33.12,46.43,40.45,0
138.71,40.26,26.38,31.79,72.02,38.23,0
150.41,27.68,40.17,31.89,50.28,43.02,0
146.59,47.17,16.5,37.51,59.7,41.72,0
149.98,35.12,29.08,26.19,45.17,38.73,0
127.27,58.53,36.5,32.48,42.41,42.98,0
132.21,27.91,37.08,30.06,20.1,39.63,0
94.48,59.11,46.73,24.84,48.27,35.5,0
150.08,44.93,39.88,21.73,72.82,39.1,0
150.84,54.72,25.51,32.09,63.76,42.79,0
117.18,50.36,18.77,21.1,63.66,29.01,0
105.27,60.7,45.42,38.81,33.13,45.1,0
106.53,23.33,24.35,28.99,49.04,29.33,0
135.02,57.17,35.07,44.24,26.44,50.52,0
112.69,58.58,37.43,26.54,43.19,37.58,0
130.37,58.12,42.84,29.66,23.78,44.53,0
155.27,61.63,20.56,29.16,79.46,41.12,0
123.09,71.9,24.85,45.0,80.0,45.69,0
115.95,55.96,54.85,41.69,34.17,50.01,0
121.96,53.24,43.82,32.51,54.08,42.47,0
124.93,39.42,29.95,39.92,75.09,40.4,0
173.29,50.19,23.3,36.91,52.19,48.65,0
123.48,32.49,49.97,30.74,52.76,40.5,0
132.05,61.27,15.86,29.62,41.72,37.88,0
123.08,49.05,24.77,16.14,52.47,29.41,0
129.35,76.84,40.52,33.89,72.66,46.08,0
105.35,34.71,29.14,36.06,85.59,33.57,0
162.54,43.25,10.0,35.63,66.21,41.22,0
119.4,55.58,22.41,22.09,67.71,31.31,0
79.52,46.55,47.53,22.91,43.04,30.54,0
118.2,52.93,40.17,26.83,34.16,39.03,0
102.27,38.26,36.34,19.05,44.49,28.79,0
113.15,69.57,55.08,35.14,60.05,46.89,0
170.4,59.32,17.79,31.46,50.84,45.43,0
118.76,56.49,45.8,17.0,48.2,35.36,0
118.21,46.08,14.93,27.6,78.22,30.2,0
120.47,57.36,35.61,21.01,49.21,35.31,0
152.73,33.79,27.47,24.8,85.54,35.94,0
153.65,26.53,18.69,26.03,39.02,35.92,0
149.8,54.53,31.64,42.91,30.57,51.12,0
102.78,54.86,20.49,21.41,89.33,26.34,0
108.4,58.43,32.38,29.06,58.01,36.09,0
126.55,64.49,42.83,23.67,39.84,40.93,0
136.99,41.02,19.56,27.74,36.64,36.13,0
106.19,52.23,20.0,32.69,46.33,34.26,0
142.13,22.42,10.0,25.66,30.49,31.43,0
149.31,41.12,30.81,21.31,79.68,35.7,0
160.97,58.19,10.75,32.44,77.87,41.03,0
139.44,64.46,11.43,26.56,44.76,36.91,0
119.0,59.69,34.6,28.98,53.6,38.89,0
139.85,64.18,16.58,30.51,42.99,40.24,0
92.79,44.89,26.69,26.01,51.2,28.83,0
100.84,50.06,36.64,12.0,50.99,26.4,0
128.29,57.18,16.88,28.72,64.01,35.31,0
154.95,58.88,28.4,23.55,50.62,41.2,0
133.9,38.96,13.33,27.01,45.7,32.97,0
119.63,47.24,28.6,34.24,81.72,37.04,0
114.34,48.26,23.26,26.24,81.07,30.99,0
133.54,48.54,22.5,19.43,46.17,32.64,0
146.35,45.0,25.27,35.43,45.65,43.14,0
138.31,68.56,42.44,35.65,93.03,46.85,0
156.73,62.76,23.08,22.68,20.0,41.88,0
71.6,41.72,22.51,35.3,41.55,28.7,0
126.31,46.96,40.07,25.03,32.08,38.84,0
119.58,52.36,32.95,26.47,61.66,35.91,0
128.85,60.65,17.07,28.96,66.51,35.93,0
140.02,53.5,29.29,25.93,60.99,38.64,0
93.46,62.98,21.42,27.25,85.33,29.14,0
120.2,31.85,41.92,37.3,60.36,40.79,0
136.12,70.37,22.83,22.01,43.8,37.65,0
95.36,42.28,17.05,25.6,39.94,26.98,0
163.95,31.4,29.95,30.51,58.52,42.42,0
131.59,52.43,10.0,38.38,64.72,38.38,0
104.89,66.98,34.34,24.51,51.73,35.17,0
120.5,47.87,36.1,26.76,65.91,36.14,0
117.2,60.29,20.27,30.71,39.9,36.76,0
130.93,37.85,32.94,33.63,25.22,41.32,0
131.45,65.6,34.38,22.98,69.51,38.11,0
114.52,60.54,10.0,29.66,46.06,33.02,0
85.6,33.91,29.59,27.04,57.27,26.92,0
79.55,54.61,22.66,26.19,73.27,25.83,0
84.25,56.71,22.97,15.91,42.43,23.45,0
90.99,38.24,35.18,21.54,70.84,26.4,0
63.72,60.97,10.0,20.54,32.35,20.06,0
149.86,29.8,31.11,27.05,74.32,37.42,0
137.71,47.48,25.64,34.84,40.73,41.98,0
139.39,52.44,24.62,41.06,47.66,45.49,0
114.59,43.1,16.32,33.46,69.72,32.82,0
128.33,50.16,32.42,24.9,48.88,36.91,0
142.95,64.07,23.0,33.83,56.04,43.33,0
161.67,61.63,30.16,27.87,58.24,44.99,0
121.74,31.93,19.56,30.79,51.91,32.87,0
143.13,40.56,50.39,21.28,64.41,39.95,0
100.86,36.56,27.49,24.15,56.19,28.13,0
148.4,39.14,25.19,27.96,30.32,39.7,0
124.24,71.87,22.86,29.09,48.7,39.02,0
100.54,82.49,32.75,23.33,68.56,34.74,0
125.49,54.19,29.81,25.51,43.94,36.89,0
117.76,67.26,20.51,32.42,54.55,38.01,0
125.64,46.63,35.94,28.11,72.21,37.21,0
131.56,41.69,29.42,21.01,70.47,32.56,0
90.49,44.51,25.66,29.91,68.85,29.19,0
107.49,56.93,23.82,38.52,63.55,38.12,0
154.47,42.83,19.06,28.05,53.98,38.7,0
142.88,63.74,25.38,22.74,61.57,38.02,0
154.6,63.8,37.94,27.64,71.77,45.1,0
146.89,45.01,30.19,38.3,56.3,45.32,0
133.61,57.76,17.32,28.18,71.71,35.8,0
139.36,58.37,11.14,28.27,42.77,36.93,0
127.43,64.09,26.6,18.32,33.7,34.77,0
107.11,78.93,21.31,21.07,45.98,32.68,0
125.41,67.73,35.65,37.34,43.68,46.1,0
126.32,22.65,35.1,29.24,33.18,36.3,0
93.0,40.13,32.87,33.84,41.61,34.08,0
106.12,55.95,42.67,36.95,52.76,42.02,0
132.17,40.28,21.8,25.36,77.13,32.49,0
125.49,43.5,34.85,25.72,64.05,35.7,0
119.17,73.33,35.21,21.68,89.2,35.55,0
136.5,27.29,29.37,30.27,70.54,36.05,0
102.3,54.03,54.11,21.42,51.61,36.1,0
158.84,46.24,10.0,15.79,53.71,31.67,0
122.42,32.3,30.23,22.3,64.99,30.72,0
113.61,37.72,33.47,28.52,47.73,34.64,0
120.67,51.94,34.79,34.74,56.13,40.9,0
122.76,60.49,51.79,31.19,45.67,45.31,0
126.0,55.41,27.46,33.57,56.38,39.99,0
98.43,43.14,24.99,32.09,55.13,32.05,0
134.87,62.37,24.56,31.21,64.26,40.29,0
99.78,52.76,30.08,32.73,61.96,34.83,0
125.05,44.72,26.12,32.23,20.0,39.15,0
106.56,48.43,39.18,35.15,66.97,38.59,0
128.42,61.49,29.14,40.19,56.56,44.99,0
120.57,38.63,25.76,36.38,84.29,36.27,0
125.35,53.62,16.74,30.81,86.67,34.16,0
136.18,43.49,25.31,26.71,20.0,38.03,0
156.74,55.17,33.83,29.81,31.13,46.4,0
135.94,30.46,31.6,33.07,51.94,39.26,0
110.6,51.96,22.45,34.81,31.9,37.38,0
158.34,60.54,34.21,33.73,68.41,47.63,0
147.6,32.13,26.07,30.73,69.71,38.21,0
136.51,39.21,28.33,26.48,50.5,36.58,0
114.73,56.12,21.79,29.63,76.57,33.73,0
108.82,45.26,22.36,35.29,20.06,36.93,0
117.86,59.94,27.94,28.95,39.04,37.84,0
111.35,45.18,37.91,28.54,36.47,36.92,0
155.4,22.14,36.46,22.76,43.85,38.01,0
102.86,69.56,31.13,28.75,58.38,36.18,0
149.45,58.26,26.96,26.08,73.06,39.91,0
132.44,51.35,31.58,35.51,52.9,42.71,0
112.69,37.94,19.52,32.72,59.62,32.66,0
123.23,45.9,23.56,33.42,36.82,38.13,0
154.88,66.68,25.46,29.3,43.38,44.81,0
147.52,67.51,22.64,25.45,44.28,40.95,0
104.57,55.27,40.09,25.86,66.75,34.77,0
138.29,29.64,17.48,43.28,73.54,40.2,0
114.66,66.3,26.43,42.13,60.89,43.28,0
129.31,60.17,22.1,18.92,40.4,33.45,0
63.93,34.34,25.28,21.9,76.12,18.53,0
166.15,53.71,20.34,24.61,65.89,40.32,0
128.0,55.53,29.51,18.88,47.92,33.94,0
140.69,54.2,30.63,24.96,72.72,38.11,0
135.7,63.07,46.37,23.45,47.53,42.74,0
104.98,35.91,37.33,27.1,69.51,31.95,0
153.57,54.22,10.46,32.92,45.0,40.95,0
131.33,53.59,17.17,23.73,44.97,33.88,0
149.54,46.84,30.99,32.04,34.49,44.2,0
155.85,36.31,24.35,12.0,67.64,30.6,0
74.28,55.11,35.03,34.59,40.39,33.77,0
105.1,57.56,41.45,13.82,91.38,28.26,0
131.56,66.26,27.34,38.76,54.9,45.15,0
128.17,71.24,25.3,29.58,81.54,38.83,0
127.17,50.21,21.84,45.0,73.11,43.01,0
85.84,48.68,27.25,38.84,68.87,33.78,0
115.36,44.73,21.08,22.83,65.66,29.21,0
110.06,56.16,32.74,23.33,22.32,35.08,0
144.37,49.6,20.39,18.95,64.0,33.1,0
113.43,60.41,48.56,45.0,62.51,48.9,0
139.09,62.42,40.62,31.42,73.52,44.56,0
116.37,18.0,20.4,43.01,54.7,36.13,0
104.32,70.76,53.08,29.07,44.54,42.73,0
121.82,66.94,17.11,34.32,34.5,39.84,0
103.41,30.64,16.76,29.76,44.49,28.58,0
127.33,45.71,38.17,35.02,43.23,42.83,0
132.01,63.34,25.16,32.67,49.82,41.51,0
169.15,52.36,28.66,30.05,36.7,46.84,0
120.04,65.18,26.26,28.41,64.54,37.01,0
143.74,36.99,32.54,21.56,82.15,34.53,0
145.27,53.4,24.93,28.68,40.37,40.93,0
163.14,56.21,19.89,35.89,50.86,46.41,0
129.4,65.8,26.34,27.63,48.54,39.21,0
67.33,33.74,32.54,31.93,68.45,26.2,0
129.27,42.99,29.02,35.48,77.61,39.11,0
144.24,66.1,33.12,41.17,40.35,50.73,0
189.72,28.61,18.87,40.15,50.65,49.23,0
88.15,79.46,36.41,28.98,68.34,35.81,0
116.58,53.66,40.09,24.77,20.0,38.5,0
106.6,58.2,40.86,21.55,75.37,33.15,0
110.43,30.09,35.07,22.8,51.05,30.35,0
140.42,50.87,33.42,22.43,73.42,36.96,0
135.39,33.08,29.03,18.94,54.69,31.71,0
137.54,62.3,25.43,24.87,67.91,37.62,0
114.73,51.75,31.09,20.57,42.55,32.52,0
94.14,52.74,35.2,36.1,58.81,36.89,0
142.66,58.11,10.0,27.71,48.04,36.67,0
94.76,45.37,12.74,31.77,74.34,27.63,0
110.61,39.86,26.0,31.14,56.09,33.49,0
141.51,44.69,24.8,29.65,63.67,38.32,0
117.86,49.68,24.05,31.26,55.48,35.8,0
117.99,36.48,21.07,18.96,50.15,27.38,0
156.29,69.4,27.79,30.39,32.5,47.09,0
154.9,56.03,24.31,28.89,75.57,41.23,0
138.6,67.83,27.48,29.91,57.4,42.12,0
128.59,53.41,16.68,22.57,25.88,33.61,0
106.12,37.02,33.02,23.46,59.44,29.97,0
88.73,58.29,47.76,42.17,63.41,42.51,0
190.52,47.2,52.8,36.94,20.0,60.04,0
155.41,48.46,37.76,31.34,34.23,46.78,0
112.09,37.78,11.02,21.54,85.57,23.6,0
90.52,68.0,22.17,20.37,72.67,26.69,0
129.17,34.56,42.41,28.5,41.29,39.45,0
124.37,56.99,32.29,28.2,52.02,38.61,0
110.66,58.56,15.36,36.58,57.08,36.24,0
137.79,33.01,26.47,21.86,77.82,31.82,0
118.01,52.65,26.39,25.55,58.85,33.78,0
117.18,44.26,20.28,23.96,57.69,30.25,0
138.14,23.37,17.45,36.4,50.05,37.02,0
95.47,61.22,28.85,27.84,31.17,34.04,0
151.71,29.79,15.7,24.27,81.17,32.32,0
144.07,25.97,17.54,30.68,66.2,34.81,0
100.48,54.99,30.47,43.0,43.56,41.42,0
137.95,24.93,27.34,34.92,32.85,39.7,0
109.19,50.46,34.11,28.94,57.34,35.51,0
128.2,52.62,21.1,29.78,67.31,36.03,0
129.08,54.85,35.5,24.32,38.94,38.64,0
137.13,52.95,34.52,24.38,74.17,37.86,0
122.35,69.29,11.78,31.9,37.53,37.63,0
167.99,38.68,35.0,12.1,64.85,35.86,0
113.23,56.53,26.75,29.22,58.31,35.41,0
151.47,58.21,36.96,18.2,71.41,38.82,0
119.86,78.6,35.15,24.64,82.76,38.2,0
121.66,38.66,23.82,35.25,75.98,35.85,0
107.38,56.43,37.78,34.46,22.95,41.38,0
103.96,57.42,34.88,25.19,64.21,33.51,0
151.35,46.71,38.33,31.9,53.43,45.26,0
129.33,53.32,32.14,18.64,59.63,33.8,0
135.74,55.71,35.99,32.95,80.36,42.33,0
123.05,29.9,13.03,28.28,28.9,31.15,0
140.21,73.79,21.78,20.38,20.0,38.99,0
162.03,67.45,33.84,44.57,71.83,54.42,0
136.65,46.57,23.42,31.6,75.99,37.74,0
126.77,53.82,18.99,39.32,64.08,40.37,0
114.5,81.96,37.06,31.15,52.21,42.94,0
102.74,36.94,29.07,27.48,49.47,30.91,0
87.28,45.62,24.95,22.1,58.32,25.22,0
112.38,64.38,43.47,26.33,51.1,39.28,0
94.35,55.35,30.49,38.18,37.64,38.26,0
111.44,48.66,10.22,29.87,61.08,30.2,0
120.34,55.48,28.28,33.64,70.08,38.53,0
124.65,42.82,11.19,27.05,70.09,30.14,0
84.47,63.99,30.6,29.04,38.31,33.11,0
121.24,49.66,17.4,28.23,62.7,32.93,0
147.16,67.03,33.53,19.53,55.79,39.89,0
103.37,74.56,50.49,28.47,39.89,42.41,0
140.71,85.8,16.3,20.83,58.12,37.76,0
124.89,55.29,28.63,16.26,46.57,31.89,0
110.08,44.28,47.08,25.01,76.22,35.01,0
169.85,51.96,51.22,30.08,35.21,52.42,0
128.92,74.15,24.37,43.49,59.1,47.23,0
102.22,61.51,34.25,26.12,55.61,34.51,0
147.19,51.14,18.74,39.44,95.0,42.12,0
132.26,62.45,39.11,26.91,76.85,40.55,0
102.22,82.21,33.71,22.62,52.45,35.69,0
166.49,61.31,32.47,33.25,87.77,47.58,0
109.49,41.14,25.08,35.82,27.83,37.01,0
104.41,49.63,30.23,21.6,66.61,29.47,0
114.33,49.64,39.31,28.89,68.39,36.99,0
63.31,47.81,28.36,12.0,54.57,17.17,0
154.38,32.89,32.12,25.8,20.0,41.0,0
74.7,40.68,16.11,17.15,94.83,15.84,0
96.36,57.32,23.18,32.14,45.86,33.71,0
119.77,54.84,21.14,33.93,72.72,36.64,0
118.15,59.82,19.39,31.1,35.1,37.09,0
111.1,70.91,26.47,22.77,58.98,33.71,0
131.21,39.76,25.38,22.73,63.18,32.48,0
154.87,61.38,38.45,22.66,87.97,41.63,0
97.01,58.36,10.0,31.69,36.0,31.08,0
89.88,58.46,16.47,32.1,80.51,29.34,0
106.06,60.57,10.0,31.63,69.4,31.32,0
166.57,44.97,33.42,33.52,35.96,48.26,0
125.89,44.71,34.81,12.0,65.39,29.01,0
135.94,44.15,28.0,29.13,44.85,38.69,0
123.66,43.23,14.75,26.95,48.22,31.91,0
120.8,70.52,20.31,24.82,26.54,36.57,0
106.94,47.82,38.51,36.37,34.49,40.65,0
92.86,46.69,32.76,29.35,69.84,31.3,0
164.46,35.54,37.64,28.78,55.26,44.24,0
121.47,53.81,31.42,38.85,47.64,42.98,0
121.18,43.47,17.54,30.31,64.75,33.02,0
139.08,52.97,20.33,31.48,53.08,39.42,0
126.21,58.54,30.81,27.58,58.73,38.16,0
72.14,31.84,25.94,26.21,69.91,22.28,0
174.06,50.85,10.0,15.17,43.34,35.27,0
147.4,57.0,39.54,13.26,75.3,35.87,0
117.91,53.82,20.21,32.42,39.14,36.86,0
143.14,67.73,10.0,16.05,47.99,32.28,0
119.34,75.5,33.52,34.69,46.7,44.11,0
104.08,38.33,26.39,36.24,35.31,35.79,0
120.25,74.82,45.03,20.19,50.88,39.48,0
147.49,40.26,24.21,29.27,64.01,38.43,0
169.4,37.97,18.57,21.89,47.53,37.83,0
101.58,33.2,34.2,26.42,54.18,30.64,0
111.76,60.04,24.94,23.64,91.26,30.77,0
104.77,75.56,30.83,35.39,72.18,39.92,0
115.67,52.45,32.53,15.9,40.76,30.88,0
133.98,41.81,19.32,30.58,64.77,35.66,0
144.98,75.75,22.38,19.45,24.26,39.59,0
123.5,44.6,30.05,17.94,60.54,30.63,0
103.47,44.63,28.84,24.73,59.94,30.16,0
138.34,54.69,10.0,29.37,51.2,36.08,0
130.55,39.8,27.89,22.08,67.65,32.43,0
123.43,60.31,27.7,37.17,69.77,41.4,0
101.06,56.5,24.89,33.43,92.04,33.19,0
101.22,37.95,15.08,23.94,56.29,25.31,0
82.05,54.5,49.03,26.01,64.93,32.93,0
60.0,34.81,21.51,35.39,66.23,24.22,0
151.6,43.78,15.26,25.82,56.73,36.15,0
108.99,58.97,18.23,35.37,26.61,37.6,0
121.86,64.11,28.26,29.22,44.73,39.07,0
139.73,57.26,16.91,30.57,64.18,38.3,0
148.96,52.81,15.75,33.03,30.16,41.99,0
104.74,41.91,30.87,30.5,67.64,33.0,0
103.64,64.42,20.91,27.58,72.2,31.87,0
115.35,48.17,23.25,17.81,51.88,28.4,0
112.8,58.91,16.85,30.73,50.75,34.42,0
126.3,49.47,25.78,27.82,72.39,35.14,0
127.01,71.78,20.43,15.11,41.84,32.28,0
140.21,64.97,28.33,35.14,95.0,42.95,0
135.22,57.33,20.85,37.57,59.25,42.19,0
133.9,66.05,16.08,39.86,69.85,42.64,0
70.07,48.51,30.94,26.89,49.26,26.82,0
114.84,60.72,26.9,27.69,36.96,36.62,0
121.68,61.18,26.22,36.1,51.35,41.24,0
121.81,35.48,36.66,28.87,31.57,37.55,0
168.48,39.99,12.53,18.21,67.12,33.68,0
138.23,27.05,10.51,32.33,41.85,34.26,0
86.86,46.61,56.59,31.79,42.29,38.53,0
145.31,49.54,36.62,27.79,67.45,41.4,0
164.44,39.95,33.96,29.98,62.34,44.21,0
188.02,46.1,24.95,25.48,44.74,45.79,0
140.72,66.19,25.18,28.49,66.88,40.54,0
149.33,61.4,19.43,23.7,73.95,37.29,0
139.48,69.68,27.96,27.58,33.71,42.68,0
164.77,30.61,29.05,35.09,32.2,45.85,0
77.0,53.35,29.61,28.99,64.01,28.73,0
153.3,53.73,43.63,32.42,61.37,47.73,0
82.62,39.5,29.91,33.4,77.6,29.4,0
127.08,39.9,20.22,27.65,33.42,34.47,0
177.81,58.05,33.05,31.76,46.59,50.61,0
126.12,50.43,39.2,28.5,52.96,39.77,0
163.5,74.82,10.0,29.79,55.22,43.44,0
115.61,93.42,27.81,33.2,73.46,42.49,0
142.44,36.0,32.42,34.75,49.79,42.35,0
105.13,58.38,34.96,29.89,53.08,36.77,0
110.98,46.63,34.25,37.54,48.79,40.06,0
90.81,73.26,32.46,25.22,69.13,32.55,0
145.53,64.13,36.26,21.54,59.25,40.68,0
144.89,54.5,24.24,28.96,50.6,40.48,0
108.93,64.68,25.01,25.8,20.0,35.57,0
123.54,51.91,10.44,34.85,51.9,35.84,0
147.67,36.5,41.54,24.0,46.62,40.33,0
125.1,72.4,36.59,24.64,20.0,41.75,0
81.32,42.35,18.87,16.55,23.72,21.18,0
153.8,74.85,39.83,28.52,72.17,47.37,0
96.71,55.35,17.61,24.35,35.5,28.78,0
132.11,59.14,24.34,34.92,66.62,41.03,0
91.97,54.16,38.39,25.13,50.03,32.41,0
92.25,65.35,19.78,22.38,86.27,26.38,0
115.96,62.62,28.06,24.72,54.2,35.03,0
93.09,43.55,30.77,29.65,52.8,31.42,0
117.46,35.44,20.69,35.63,70.28,34.37,0
144.87,37.55,20.87,31.83,38.93,39.31,0
111.91,71.69,28.34,35.97,83.61,39.79,0
115.4,46.27,34.47,25.82,70.15,33.93,0
109.87,46.6,23.75,28.27,61.42,32.07,0
122.32,48.43,38.03,34.24,40.12,42.04,0
141.57,46.68,34.53,39.62,41.46,47.04,0
118.72,68.25,24.83,38.16,50.69,42.43,0
143.44,52.45,24.69,36.95,50.68,44.03,0
125.75,46.59,24.14,43.56,46.47,43.41,0
135.83,68.38,28.72,29.99,29.72,43.42,0
118.92,38.35,21.16,21.4,36.98,29.7,0
142.99,64.15,25.55,19.8,37.38,37.88,0
79.8,45.92,27.89,42.15,74.27,33.85,0
143.66,54.31,38.7,38.25,89.79,46.39,0
125.2,63.06,31.53,28.83,66.23,39.04,0
130.9,46.69,27.63,27.2,37.66,37.45,0
188.65,39.62,44.19,23.95,66.87,47.74,0
124.17,56.22,29.51,22.67,33.19,35.98,0
116.97,69.82,31.65,27.42,83.25,36.97,0
105.5,67.41,14.97,31.14,44.77,34.35,0
120.69,42.17,10.0,28.5,47.69,30.89,0
99.83,68.11,36.01,30.24,72.7,36.64,0
130.69,44.65,29.46,35.26,37.67,41.59,0
98.55,34.09,27.87,28.16,58.28,29.37,0
106.24,36.93,37.01,37.38,43.64,38.68,0
90.29,38.13,32.9,30.33,65.44,30.38,0
103.76,49.12,33.51,26.59,70.04,32.39,0
126.31,33.63,35.31,25.88,43.41,35.69,0
140.9,34.03,18.66,33.44,46.98,37.98,0
123.99,64.19,33.59,13.13,52.02,32.33,0
131.91,49.13,46.32,20.14,73.45,37.14,0
145.05,43.82,12.98,20.42,31.92,32.97,0
178.67,26.97,33.74,38.33,46.24,49.89,0
120.96,55.4,13.18,36.7,43.97,37.84,0
93.53,49.56,28.0,35.67,48.71,34.9,0
104.59,55.14,38.93,23.8,59.84,33.8,0
103.78,54.05,36.35,16.74,77.18,28.49,0
144.97,36.27,46.76,24.51,58.58,40.72,0
133.82,43.6,45.37,17.85,85.72,34.72,0
146.89,41.27,25.36,12.91,66.21,30.45,0
132.85,68.8,27.18,26.01,64.62,38.85,0
118.79,52.91,22.84,21.71,61.83,31.03,0
151.13,50.19,32.84,23.76,70.63,39.46,0
131.0,20.61,24.56,29.89,31.17,34.74,0
125.47,24.58,16.99,16.15,65.86,23.89,0
139.08,39.86,26.44,32.48,31.31,40.63,0
103.99,55.86,26.39,33.33,52.13,35.93,0
150.94,76.31,15.46,21.22,79.68,37.19,0
102.02,59.17,24.94,27.84,74.35,31.83,0
133.54,44.34,20.53,20.63,58.33,31.57,0
131.79,49.66,30.49,16.6,87.66,30.91,0
154.32,29.51,27.84,19.36,63.32,34.11,0
124.89,55.85,23.83,35.07,47.46,40.18,0
156.33,24.57,13.13,34.63,62.84,37.91,0
128.21,45.84,29.4,31.15,63.62,37.94,0
98.92,66.15,23.15,33.68,63.4,35.29,0
164.07,45.45,24.14,32.77,44.63,44.84,0
147.68,46.47,23.45,23.32,78.84,35.44,0
180.5,53.96,41.6,19.82,46.79,46.6,0
148.56,25.01,10.0,36.87,52.82,37.44,0
116.62,37.03,28.53,25.2,36.19,32.82,0
93.27,53.37,12.45,22.58,58.02,24.64,0
154.34,66.56,39.14,21.14,42.88,43.92,0
109.55,61.37,24.75,31.54,55.52,36.25,0
139.64,27.67,45.93,37.59,35.46,46.05,0
146.05,48.83,39.69,26.07,20.0,43.69,0
153.56,53.85,21.01,37.59,66.31,44.7,0
153.6,63.87,30.62,31.0,26.47,47.11,0
166.22,65.91,44.23,38.18,63.77,54.67,0
128.31,38.81,10.38,35.24,57.2,34.78,0
107.72,65.69,22.64,24.79,52.19,32.81,0
92.35,74.52,30.65,38.63,24.71,41.49,0
117.45,67.21,15.33,37.51,62.12,38.88,0
108.76,55.57,32.96,32.32,57.82,37.54,0
91.18,51.67,31.66,35.77,59.45,35.16,0
101.98,57.07,19.14,40.82,51.81,37.76,0
148.96,38.61,17.31,30.29,82.98,36.37,0
138.92,56.0,27.23,16.48,63.84,33.43,0
155.45,61.48,22.01,17.02,71.85,35.79,0
107.67,35.18,18.98,37.8,24.91,35.51,0
101.59,45.09,36.24,34.92,90.29,35.24,0
136.81,41.47,32.28,12.49,24.37,32.21,0
140.38,36.3,33.27,23.8,37.08,37.38,0
110.29,62.9,33.04,14.3,26.48,31.41,0
96.96,63.06,32.03,40.17,60.46,40.03,0
135.02,40.0,24.39,32.26,78.74,36.95,0
104.32,95.15,19.1,31.68,52.73,38.88,0
136.87,51.23,28.84,30.49,39.33,41.01,0
103.35,45.31,34.13,31.2,43.69,35.55,0
124.93,46.86,24.74,25.76,74.37,33.15,0
126.94,55.36,29.6,31.4,69.62,38.92,0
91.39,61.0,27.61,40.62,67.32,37.56,0
101.08,59.88,25.69,30.64,44.63,34.83,0
100.39,80.74,22.01,25.08,43.98,34.0,0
106.08,60.57,34.66,25.0,52.26,34.78,0
106.44,48.91,18.23,34.19,61.67,33.4,0
122.83,41.2,27.1,30.73,51.96,36.15,0
125.28,50.79,31.16,42.29,48.53,44.86,0
124.31,44.38,50.69,35.92,61.44,44.64,0
172.92,63.53,11.99,25.66,30.55,43.2,0
118.17,53.34,47.09,44.91,54.54,48.77,0
114.38,41.69,41.19,17.12,60.11,30.87,0
152.32,45.06,18.4,20.77,75.86,33.73,0
102.41,32.1,17.43,17.0,66.6,21.28,0
164.37,58.23,22.13,33.86,33.77,47.29,0
131.42,43.5,25.85,24.48,75.72,33.41,0
101.99,69.41,22.27,35.62,64.06,37.03,0
117.36,55.44,25.48,27.45,39.24,35.76,0
89.77,53.81,25.95,31.48,90.03,30.16,0
