pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,aqi_category
25.759,76.828,44.063,34.506,1.623,21.844,33.329,16.915,55.226,2.252,Moderate
178.004,273.235,52.026,12.135,2.681,67.039,19.942,24.421,57.886,5.806,Very Poor
86.471,123.439,28.219,38.719,2.154,27.92,19.123,34.712,86.346,0.897,Poor
25.886,54.704,42.503,30.39,1.785,23.424,23.707,28.331,34.979,3.069,Moderate
32.217,55.68,54.371,8.749,1.452,37.106,38.023,12.46,69.258,3.478,Moderate
18.782,35.927,79.581,27.093,0.992,45.075,25.27,32.092,50.589,3.737,Moderate
97.38,140.511,26.563,23.409,2.311,14.251,37.04,39.483,69.9,3.12,Poor
20.9,27.04,53.201,18.648,1.48,41.238,38.492,31.642,18.0,3.982,Moderate
42.956,81.269,18.776,13.113,1.656,37.465,20.306,21.197,67.261,5.849,Moderate
141.086,216.818,25.686,41.598,2.836,39.464,32.425,36.933,45.313,4.015,Very Poor
54.559,92.972,57.44,18.324,3.152,29.723,42.306,20.486,73.64,1.01,Poor
41.398,59.747,21.526,25.349,1.414,9.833,32.392,19.352,74.156,4.054,Moderate
27.206,39.417,31.143,12.367,1.396,36.96,26.374,39.24,45.661,6.085,Good
31.407,61.076,42.417,13.721,1.278,23.585,40.902,39.816,51.394,4.735,Moderate
184.352,242.944,40.241,29.671,3.372,42.188,43.472,36.537,40.443,4.144,Very Poor
39.759,68.118,30.684,24.436,0.922,36.15,30.26,35.074,61.221,3.887,Moderate
35.806,51.055,36.897,37.467,1.517,44.169,46.726,31.594,61.639,3.237,Moderate
52.333,45.572,40.088,14.365,1.987,29.521,18.436,33.501,73.127,3.803,Moderate
49.316,72.156,68.716,16.312,2.194,29.434,15.135,27.116,31.998,2.543,Moderate
65.245,84.924,71.144,33.776,1.216,33.177,29.006,34.526,60.191,5.48,Moderate
159.035,200.203,85.668,19.669,2.983,43.246,25.369,34.01,78.686,2.241,Very Poor
24.087,53.311,48.525,27.518,1.524,51.679,30.205,27.501,35.787,3.378,Moderate
15.33,26.751,63.729,25.888,1.069,40.343,31.373,34.629,46.637,3.011,Good
17.661,30.358,62.385,19.355,2.009,5.275,30.605,25.675,63.489,6.374,Moderate
41.553,77.394,64.852,35.835,1.919,24.58,31.366,31.573,70.134,3.093,Moderate
39.907,55.864,12.598,19.945,1.796,52.083,25.61,18.569,88.578,1.097,Moderate
57.056,98.02,55.37,19.835,1.57,41.967,29.976,25.227,45.155,4.762,Moderate
38.517,48.062,17.719,14.532,1.132,32.373,19.626,20.635,73.582,3.95,Moderate
72.74,101.75,33.107,13.127,1.579,46.283,30.411,24.452,60.989,3.369,Moderate
15.939,20.0,62.447,31.764,1.231,24.303,23.072,35.01,60.113,3.696,Good
36.406,80.203,34.744,24.287,2.208,30.837,40.388,22.554,72.21,3.494,Moderate
55.548,78.647,50.951,16.826,1.795,40.426,28.616,29.491,47.057,2.876,Moderate
70.071,108.682,53.084,22.203,1.909,5.0,35.905,25.297,76.902,2.524,Poor
108.043,126.363,52.79,35.648,1.0,15.338,25.38,35.291,26.212,4.3,Poor
44.7,80.435,32.929,17.388,1.548,38.028,39.425,22.189,60.487,2.454,Moderate
86.965,130.51,44.886,10.58,3.002,36.195,36.931,21.678,48.158,2.217,Poor
40.58,56.747,35.237,18.327,1.689,59.739,18.714,30.377,54.841,4.355,Moderate
13.198,38.709,38.104,24.63,1.101,27.567,14.767,20.908,67.492,2.01,Good
87.343,129.579,21.496,50.28,2.634,47.706,31.592,32.633,65.95,3.73,Poor
9.472,48.426,39.871,28.875,1.768,22.965,33.544,26.266,74.551,3.724,Moderate
54.607,81.923,66.639,34.837,2.034,40.419,23.548,17.357,61.851,3.093,Poor
33.126,20.246,40.213,5.174,1.727,60.4,46.088,33.272,62.312,3.849,Moderate
64.686,113.062,61.521,37.981,2.059,30.564,25.993,25.796,47.343,1.896,Poor
105.65,125.403,47.509,35.862,2.136,25.859,34.503,35.395,48.137,3.669,Poor
121.466,166.257,65.367,36.931,2.981,24.699,42.89,38.648,75.055,0.934,Very Poor
61.897,111.077,73.282,22.382,1.433,71.465,20.386,40.329,47.955,6.965,Moderate
51.628,69.686,32.991,18.24,2.094,41.07,34.011,21.535,51.046,5.351,Moderate
27.134,64.577,50.354,23.85,0.862,43.384,35.757,17.466,65.017,3.106,Moderate
81.168,117.594,60.496,5.153,2.68,23.19,38.315,22.503,32.252,2.913,Poor
24.946,44.202,35.351,19.458,1.614,26.302,36.246,31.046,84.323,1.653,Moderate
116.577,197.542,66.061,47.458,2.581,28.355,41.022,28.579,56.568,2.77,Poor
29.854,82.223,63.386,37.269,0.888,34.688,13.232,31.953,77.412,1.549,Moderate
43.623,63.863,57.607,33.753,2.25,28.479,58.072,40.074,64.959,2.14,Poor
35.096,58.99,81.495,22.11,1.397,18.0,15.061,30.293,70.409,3.346,Moderate
38.764,63.59,67.13,9.774,2.432,42.215,26.72,32.233,36.892,2.547,Moderate
11.352,33.281,8.57,14.21,1.59,42.072,23.011,13.74,53.084,0.324,Moderate
168.961,306.392,58.927,34.893,3.341,75.87,32.727,30.578,36.352,4.434,Very Poor
61.424,76.994,44.575,28.404,1.336,35.025,29.654,22.25,41.879,2.641,Moderate
85.055,159.22,39.798,29.28,2.097,18.179,28.984,29.175,68.472,6.424,Poor
57.438,97.321,29.538,32.117,2.025,52.845,31.728,29.4,43.364,4.088,Moderate
29.365,51.396,16.335,43.741,1.312,46.049,35.216,23.306,63.253,3.381,Moderate
60.602,100.059,36.03,18.588,1.897,6.735,32.302,27.128,70.945,4.714,Moderate
52.275,68.267,44.687,36.726,1.708,32.483,46.561,26.861,31.781,3.476,Moderate
88.034,119.797,28.88,47.245,2.298,14.031,31.856,30.069,80.478,3.434,Poor
51.826,83.829,76.254,27.344,0.659,25.854,24.228,30.593,45.592,2.51,Moderate
60.902,102.534,66.823,18.103,2.974,38.674,55.658,22.313,52.149,2.689,Poor
41.773,54.465,45.987,22.429,1.326,41.939,22.075,22.17,58.833,0.708,Moderate
36.617,42.954,28.3,15.855,2.074,46.752,25.53,24.488,85.021,0.953,Moderate
47.284,81.973,32.702,24.673,2.506,19.827,37.227,23.938,51.051,4.339,Moderate
32.22,78.024,55.741,33.8,0.914,38.048,14.425,34.666,60.969,1.593,Moderate
33.856,28.067,66.087,27.232,1.165,31.375,19.39,32.789,49.763,3.607,Poor
50.583,112.032,80.894,19.301,1.284,41.522,41.395,29.173,66.606,4.143,Poor
41.357,62.361,53.165,30.419,1.204,27.016,31.473,28.837,32.553,3.586,Moderate
61.854,114.5,64.144,40.739,0.829,50.992,56.339,29.063,53.299,3.356,Poor
93.029,108.255,35.316,23.074,1.571,25.907,18.602,31.762,71.545,2.263,Moderate
51.719,90.984,30.995,19.011,2.094,25.21,34.136,28.33,44.652,6.418,Moderate
102.974,154.874,52.357,47.3,2.284,73.993,15.577,30.487,56.313,3.359,Poor
21.687,52.626,43.641,6.016,1.672,9.747,31.31,40.776,54.952,3.858,Poor
92.316,100.285,56.842,31.773,1.669,35.183,2.0,34.515,80.347,3.63,Poor
106.923,150.126,56.882,27.347,2.035,24.112,33.089,29.804,52.985,1.973,Poor
48.248,101.897,57.839,27.773,2.212,38.069,40.841,21.292,45.854,2.501,Moderate
30.119,40.669,40.651,28.383,1.572,43.222,25.072,32.18,47.723,2.14,Moderate
40.995,50.598,44.046,44.323,1.519,47.165,18.962,27.207,72.185,2.004,Moderate
34.32,75.599,42.039,14.453,1.703,36.166,28.554,36.164,33.097,4.972,Moderate
79.916,103.777,32.515,37.116,2.203,22.635,44.055,40.239,47.349,1.714,Poor
54.899,94.265,57.943,22.778,1.295,53.35,26.125,36.173,58.245,3.772,Moderate
19.93,46.806,39.611,31.474,1.792,19.715,39.748,37.192,91.858,3.063,Moderate
56.321,99.418,46.393,33.728,1.506,27.566,14.81,30.698,71.365,3.904,Moderate
32.505,66.266,31.859,12.853,1.533,25.719,60.216,23.696,71.915,3.501,Moderate
98.962,167.386,61.412,15.322,1.833,14.352,38.649,33.789,59.477,0.3,Poor
26.164,51.36,32.719,29.227,1.499,24.57,11.296,27.405,50.806,1.247,Moderate
14.872,54.503,15.173,25.915,1.224,40.929,21.6,28.478,38.912,0.3,Good
46.551,40.323,90.845,17.474,2.108,28.054,8.432,23.07,56.878,5.851,Moderate
191.206,300.99,63.894,43.46,3.874,24.847,44.289,32.479,51.488,1.273,Severe
52.511,79.25,38.287,22.817,2.032,13.687,32.771,30.662,52.339,1.127,Moderate
40.127,42.303,12.592,39.37,1.811,38.714,35.65,27.879,79.789,0.96,Moderate
52.459,78.453,20.05,16.822,1.619,47.558,43.449,29.81,48.485,3.384,Moderate
41.737,70.269,22.44,29.183,1.803,8.53,23.109,32.684,36.553,0.763,Moderate
60.505,76.812,53.7,28.075,2.67,51.673,56.207,28.726,29.276,3.975,Poor
43.556,56.695,51.951,37.794,2.152,58.879,6.871,33.318,61.432,6.638,Moderate
65.574,105.964,72.291,2.0,1.373,39.231,40.772,35.313,56.873,2.685,Good
38.222,77.196,48.857,31.243,1.049,29.178,47.699,29.255,62.188,2.16,Moderate
84.071,141.985,52.487,3.036,1.002,56.516,31.418,30.942,45.073,1.348,Poor
12.394,21.038,81.017,30.601,1.455,50.425,30.225,41.624,52.791,0.727,Good
48.665,73.645,31.498,16.131,1.413,13.03,42.917,27.587,67.517,4.37,Moderate
39.745,55.443,20.029,26.835,0.601,67.789,27.182,36.602,77.17,1.957,Moderate
11.872,22.474,48.395,36.531,1.68,59.501,34.942,43.519,62.269,1.624,Moderate
51.51,81.797,44.879,28.202,1.571,14.846,17.251,30.738,52.474,2.742,Moderate
52.281,112.309,51.862,18.587,2.26,25.14,40.545,21.631,84.851,1.599,Poor
71.42,103.876,43.725,31.813,2.27,48.583,49.037,24.821,49.263,1.767,Poor
97.534,150.539,27.495,14.88,2.169,41.825,17.391,17.14,46.966,1.463,Poor
71.028,104.549,34.254,29.1,2.164,16.378,39.763,26.656,42.211,0.3,Poor
11.015,20.0,80.014,26.55,1.901,37.978,23.681,20.27,96.0,4.375,Moderate
58.835,75.955,34.888,17.713,1.763,52.216,33.802,25.126,29.398,3.25,Moderate
52.945,82.281,58.377,31.723,2.225,17.809,29.452,31.261,20.621,3.206,Moderate
47.53,52.866,78.93,15.299,1.987,29.554,53.837,25.886,65.817,6.15,Moderate
35.754,96.183,18.036,33.733,1.607,27.67,28.874,31.302,38.397,2.413,Moderate
32.546,56.677,25.881,12.99,1.713,17.745,25.877,25.282,71.864,0.994,Moderate
49.017,83.665,10.048,18.527,2.053,50.702,23.875,35.399,64.977,3.985,Moderate
68.03,107.031,32.35,13.645,1.149,22.868,24.835,31.543,68.99,3.649,Moderate
28.411,40.075,10.377,25.478,0.937,42.563,36.565,38.468,68.984,3.286,Moderate
74.347,130.687,31.312,26.784,1.453,21.655,16.121,13.251,78.394,4.246,Poor
65.925,67.324,72.623,30.614,1.325,32.171,47.62,37.192,73.774,6.875,Moderate
34.916,66.252,32.437,46.21,1.721,9.02,21.544,20.146,57.713,5.16,Moderate
36.993,80.957,14.689,15.319,1.471,58.288,50.285,30.815,96.0,4.886,Moderate
38.253,68.634,43.24,26.385,1.734,44.177,45.677,29.889,67.384,4.849,Moderate
77.473,140.594,36.788,19.122,1.134,27.884,27.277,31.162,72.849,1.146,Poor
41.33,64.395,76.767,17.848,1.503,36.739,28.81,31.278,63.316,1.234,Moderate
48.334,51.594,50.701,5.621,1.997,44.501,24.953,30.343,52.556,3.635,Moderate
132.651,214.135,55.273,33.927,2.602,13.364,48.921,29.347,49.507,1.25,Very Poor
25.441,45.33,63.861,29.002,1.604,32.34,14.984,22.199,62.246,5.157,Moderate
93.196,135.926,52.203,26.184,1.597,16.19,21.769,25.413,21.885,1.792,Poor
37.435,70.45,49.593,22.935,0.884,43.352,13.948,30.234,54.125,1.658,Moderate
84.551,83.315,67.683,12.019,2.526,29.502,23.361,24.719,37.806,3.032,Poor
24.082,63.137,61.969,14.551,2.555,14.704,29.44,27.566,77.613,2.264,Moderate
15.124,28.725,52.385,33.022,1.261,11.744,28.113,27.506,50.422,3.607,Good
31.083,20.0,63.484,19.901,0.923,24.255,33.433,30.702,63.302,1.623,Moderate
26.491,43.79,40.598,25.343,0.982,5.0,49.932,33.327,40.46,2.37,Good
83.086,135.222,57.113,32.545,3.04,35.241,21.253,32.943,67.568,0.495,Poor
41.375,72.539,32.478,11.014,1.182,38.38,29.311,23.104,77.891,4.599,Moderate
101.779,163.214,61.891,25.581,2.186,43.858,47.765,32.494,44.213,3.707,Poor
85.158,161.964,60.545,37.87,1.499,28.581,31.284,25.985,73.323,5.16,Poor
21.022,26.29,23.563,18.262,1.564,44.513,33.727,21.779,67.255,5.028,Moderate
40.58,67.621,63.37,25.944,1.623,57.495,51.398,34.063,48.571,4.921,Moderate
45.954,42.683,46.104,21.411,1.752,35.879,28.14,27.825,45.629,2.599,Moderate
45.817,57.586,64.304,16.515,2.184,16.415,16.385,34.198,70.946,2.823,Moderate
34.081,58.809,45.591,32.431,1.986,56.248,46.677,18.65,42.95,1.744,Moderate
12.053,20.0,44.51,36.918,1.113,32.48,16.452,30.916,59.001,2.135,Moderate
54.212,71.602,49.492,13.459,1.783,58.325,28.874,24.831,45.376,2.606,Moderate
77.717,91.532,54.874,43.154,1.534,31.91,40.0,18.737,64.438,2.663,Moderate
54.967,95.436,30.544,32.42,1.288,31.079,38.631,32.995,58.726,3.279,Moderate
54.436,86.045,61.152,20.766,2.039,19.646,38.646,23.792,18.0,4.478,Moderate
23.92,29.602,17.097,21.301,1.193,52.142,36.801,16.098,76.1,3.995,Moderate
37.798,85.855,50.885,22.502,1.032,44.41,20.168,34.416,66.377,4.04,Moderate
32.101,58.012,33.323,2.0,2.109,52.801,7.736,21.115,45.17,2.259,Moderate
73.536,116.265,64.719,30.908,2.674,40.695,46.7,43.98,55.319,0.592,Very Poor
47.137,65.899,86.098,31.319,1.799,35.53,39.475,27.748,35.853,4.386,Moderate
54.8,80.146,38.939,41.3,3.005,39.719,30.048,25.541,37.08,2.668,Poor
37.115,40.905,49.515,25.161,1.916,37.11,30.58,29.625,64.989,5.171,Moderate
57.497,61.746,56.912,24.952,1.583,51.075,27.503,29.503,49.773,1.684,Moderate
17.86,20.0,45.016,25.943,0.945,18.265,15.627,36.414,53.879,0.436,Moderate
55.374,87.262,87.323,16.478,1.11,10.844,24.86,31.146,52.844,3.103,Moderate
31.683,40.598,52.182,14.053,0.488,33.033,37.199,21.12,19.718,4.18,Good
18.998,40.051,44.437,24.823,1.68,28.896,31.662,28.843,77.369,1.654,Moderate
37.751,82.577,28.416,37.161,1.879,35.325,20.86,33.07,72.085,4.675,Moderate
72.272,155.192,44.387,28.688,2.175,17.678,28.01,27.212,38.663,1.539,Poor
16.475,28.476,61.551,31.552,0.889,60.818,37.413,24.814,41.077,6.036,Good
56.676,76.128,25.954,28.442,1.219,51.355,32.367,32.604,56.877,0.409,Moderate
36.714,82.781,43.106,31.201,1.653,39.958,11.709,26.16,60.222,2.036,Moderate
101.418,137.497,72.783,25.611,2.205,24.413,49.002,18.263,46.576,4.355,Poor
108.137,167.644,67.827,13.721,3.261,31.044,47.589,30.113,48.573,1.066,Very Poor
83.429,158.931,75.726,32.882,1.977,19.37,24.691,39.631,54.376,1.769,Poor
50.619,116.538,34.617,40.35,1.496,38.323,29.963,27.605,57.56,4.317,Poor
29.882,52.654,39.276,27.389,1.995,41.074,45.911,21.724,56.483,2.99,Moderate
51.118,90.301,72.916,14.174,1.04,57.244,43.007,31.411,68.5,2.341,Moderate
80.559,108.561,23.893,8.574,2.03,26.004,5.115,17.543,44.187,0.836,Moderate
62.243,96.074,16.056,34.959,2.396,5.839,43.675,21.156,66.012,3.337,Moderate
56.11,123.398,8.709,23.478,2.705,20.052,49.398,30.884,18.0,3.716,Poor
52.612,105.433,31.183,43.989,1.873,44.157,20.187,35.831,63.569,0.792,Poor
81.549,130.954,60.121,22.243,2.186,34.928,4.348,30.579,74.378,4.581,Poor
54.155,56.567,21.206,33.072,1.756,34.368,18.269,44.0,81.057,2.441,Poor
39.935,47.03,24.026,16.651,1.694,31.44,37.423,12.0,46.826,3.169,Moderate
41.085,60.88,71.528,20.434,1.856,10.085,34.427,26.57,45.954,0.516,Moderate
31.655,69.807,79.057,10.935,1.215,40.287,22.799,15.559,59.307,3.317,Good
111.582,185.97,41.192,20.9,2.196,31.957,25.96,22.455,82.819,4.934,Poor
41.714,84.437,49.866,18.194,1.763,28.952,41.104,27.64,26.78,5.286,Moderate
51.654,67.2,64.714,17.766,1.815,66.605,30.141,16.682,88.033,4.771,Moderate
87.98,96.463,73.06,14.511,1.973,27.394,37.682,22.178,46.04,3.781,Poor
75.478,122.564,51.743,16.455,1.658,20.464,23.559,28.387,34.946,4.268,Moderate
39.733,68.259,41.297,23.117,2.32,37.026,45.929,41.267,71.498,2.938,Moderate
40.5,96.787,46.173,33.485,1.594,9.365,19.611,32.242,85.958,4.541,Moderate
105.984,200.427,42.859,35.298,2.446,31.14,24.408,33.371,41.667,5.151,Very Poor
67.507,81.944,17.838,25.958,2.325,53.297,23.811,33.996,77.502,2.491,Moderate
80.811,113.97,74.084,32.945,1.512,33.248,10.922,26.252,59.019,3.06,Poor
23.015,43.909,29.939,24.801,1.282,27.783,14.792,27.397,78.632,6.47,Good
43.262,59.623,23.503,39.117,1.487,51.714,32.552,37.24,48.963,4.591,Good
74.202,114.669,36.856,46.515,1.738,39.017,39.784,22.06,48.34,2.965,Poor
132.59,198.602,47.36,40.851,2.162,39.431,38.845,31.407,33.129,6.594,Poor
8.0,33.802,67.435,40.605,0.776,36.528,5.659,36.169,45.79,3.025,Good
26.076,37.926,38.219,23.345,2.425,33.137,51.472,30.155,63.392,1.004,Moderate
79.33,137.467,27.047,31.26,1.65,19.078,19.41,27.493,74.506,6.225,Moderate
9.651,20.0,49.129,9.011,1.275,63.639,50.043,25.798,63.341,1.59,Good
46.866,73.641,36.934,22.067,2.755,41.155,16.338,20.535,66.683,4.248,Moderate
116.536,127.215,15.659,24.905,2.246,30.141,38.751,23.023,81.566,0.3,Poor
53.461,89.417,64.242,35.176,1.257,13.458,37.981,28.567,66.466,1.202,Moderate
95.739,134.954,32.818,26.83,1.982,17.798,27.925,28.434,48.302,5.496,Poor
37.145,35.517,52.865,11.622,2.058,59.741,28.184,40.489,19.094,5.615,Moderate
22.165,27.958,42.232,21.253,0.736,42.297,11.355,23.227,51.219,3.386,Good
68.164,95.717,64.261,17.805,2.033,27.884,16.505,35.147,48.035,4.954,Moderate
35.251,64.167,74.839,33.163,1.334,41.238,33.2,28.227,68.99,1.258,Moderate
78.257,122.234,69.205,48.469,2.436,25.361,24.398,32.568,56.041,5.661,Poor
46.869,99.997,54.472,22.887,0.776,19.659,15.14,30.414,57.24,4.253,Moderate
38.519,47.524,29.121,15.666,1.538,63.1,11.108,36.748,64.338,1.491,Moderate
58.213,76.254,60.897,28.248,1.559,32.879,38.789,39.285,53.38,2.898,Moderate
69.633,124.179,65.822,19.3,1.452,34.932,22.507,33.707,26.707,5.5,Moderate
116.72,182.225,57.022,20.873,1.598,50.887,19.833,34.038,62.175,3.273,Poor
75.773,128.997,31.566,20.389,1.459,50.77,36.61,33.304,42.859,0.359,Poor
19.908,35.399,59.914,22.021,1.005,41.217,33.818,24.077,38.052,2.559,Good
36.949,30.133,61.372,29.005,1.428,9.531,11.029,44.0,35.104,2.933,Moderate
73.073,145.033,75.291,28.506,1.988,19.518,10.269,24.637,55.878,4.227,Poor
31.297,37.645,82.498,33.709,1.109,47.838,30.538,28.434,68.897,3.195,Moderate
26.492,50.853,77.744,37.362,2.039,30.182,25.128,30.562,40.952,3.897,Moderate
37.241,57.595,41.544,22.996,0.846,6.424,33.321,29.453,82.445,0.3,Good
134.895,200.722,45.255,43.237,2.003,47.523,30.414,37.833,69.408,4.056,Very Poor
84.851,139.788,62.772,17.978,2.987,42.238,40.028,18.087,60.802,2.806,Poor
42.323,51.133,23.983,3.706,1.29,45.695,16.774,30.422,52.889,1.117,Moderate
44.311,46.217,54.127,13.167,2.275,7.037,26.217,40.092,76.071,1.415,Moderate
104.344,193.708,55.691,34.775,2.303,29.256,28.912,44.0,69.991,2.434,Very Poor
64.863,56.993,24.493,10.446,2.247,54.261,23.047,17.505,67.324,1.179,Poor
58.511,61.538,6.0,27.97,2.2,36.557,22.03,18.66,48.747,4.143,Moderate
30.29,74.861,33.307,34.484,1.506,37.101,23.308,29.475,23.001,3.039,Moderate
51.809,89.73,34.777,23.821,2.317,60.028,36.455,37.434,84.925,1.829,Poor
113.168,173.318,42.119,28.883,2.353,34.215,17.962,23.046,52.84,2.852,Very Poor
53.005,87.72,82.765,23.637,1.103,29.436,24.76,35.695,23.086,3.216,Moderate
74.009,110.413,50.739,28.131,1.82,47.544,12.561,20.38,51.094,0.719,Poor
29.571,22.133,33.492,33.198,1.773,26.306,21.344,22.462,55.153,5.944,Poor
56.407,88.195,16.942,23.144,1.421,13.557,38.485,26.549,73.211,6.337,Moderate
11.492,43.333,65.819,21.544,1.648,29.347,28.299,40.008,55.938,2.512,Good
54.68,105.461,41.084,40.227,2.071,37.59,23.562,33.338,69.496,2.538,Poor
74.406,93.888,39.394,28.229,1.387,39.247,2.0,28.482,49.755,3.757,Poor
75.065,102.773,15.338,33.404,1.526,47.03,31.904,25.168,44.945,3.904,Moderate
18.935,33.815,59.362,13.14,1.039,10.767,16.049,20.212,37.105,3.078,Good
68.558,105.331,36.626,17.491,1.927,34.433,34.068,36.373,40.415,3.354,Moderate
92.603,123.823,35.367,21.179,1.682,30.362,38.397,34.548,96.0,2.9,Poor
89.903,167.021,43.452,17.248,2.383,20.902,37.459,24.462,75.775,4.136,Poor
83.237,100.406,72.839,20.678,2.668,38.589,31.56,44.0,72.187,3.509,Poor
79.399,113.073,29.917,13.079,0.946,23.302,40.777,39.319,18.0,3.331,Poor
47.125,56.495,37.212,15.043,1.221,64.057,35.34,23.784,71.765,3.753,Moderate
44.14,92.475,24.274,22.389,2.138,5.0,18.752,39.692,27.373,4.839,Moderate
10.551,30.495,50.012,28.539,2.455,5.0,15.882,27.789,73.513,0.497,Moderate
47.126,83.013,60.137,9.6,1.602,26.935,38.165,44.0,29.931,1.244,Poor
75.936,136.105,65.849,33.749,2.172,48.548,30.34,35.72,34.901,2.723,Poor
69.653,77.147,91.835,2.0,2.519,41.907,33.929,17.631,35.89,3.848,Poor
90.114,188.604,60.976,45.606,1.773,31.957,35.332,38.014,43.939,2.466,Poor
26.061,37.486,55.705,32.591,2.698,5.0,12.656,23.639,63.64,2.629,Moderate
43.952,72.399,33.623,14.868,1.317,38.651,38.444,20.7,70.24,0.3,Moderate
83.658,127.414,83.441,33.433,1.995,5.0,31.873,29.48,69.381,4.72,Poor
18.401,30.539,70.893,15.103,1.301,40.307,17.233,12.665,70.055,6.45,Good
54.273,67.066,26.293,27.759,1.621,36.543,41.106,33.982,86.422,4.169,Moderate
60.256,66.846,7.264,6.26,1.532,41.411,27.324,24.784,50.891,3.038,Poor
39.961,54.189,53.315,30.893,1.793,28.174,25.803,37.84,42.123,2.633,Moderate
58.003,48.186,36.569,20.126,1.554,32.719,32.007,38.995,91.143,5.654,Moderate
16.974,38.94,40.003,5.771,0.669,24.211,22.826,17.785,83.574,6.559,Good
97.561,85.961,47.642,2.0,2.443,49.914,41.315,31.429,63.43,5.02,Poor
115.502,165.52,23.852,26.31,2.122,30.188,43.689,28.72,66.641,3.858,Poor
76.013,105.228,25.514,43.876,2.708,44.023,17.974,32.505,59.263,4.96,Poor
156.528,241.429,42.267,41.958,2.828,42.71,19.598,31.133,53.714,3.444,Very Poor
12.11,22.276,38.339,37.674,1.763,57.178,63.881,31.821,56.36,4.189,Moderate
28.366,45.24,41.079,18.995,1.805,34.017,22.678,34.564,55.06,0.998,Moderate
42.23,74.448,58.423,23.231,1.961,12.763,28.389,34.374,66.382,3.76,Moderate
101.051,134.173,41.249,31.011,1.909,56.593,47.585,39.875,44.739,4.807,Poor
87.516,110.263,53.485,19.617,1.334,52.639,32.335,15.612,76.422,5.689,Poor
92.365,123.38,48.157,19.315,1.986,40.9,51.295,33.877,70.076,0.3,Poor
35.361,58.988,48.453,23.431,1.325,31.636,30.296,21.768,81.387,5.492,Moderate
55.892,83.234,45.654,15.806,2.365,35.88,34.596,38.577,58.287,0.972,Poor
101.941,139.798,72.872,27.04,1.887,8.717,43.548,29.415,78.826,1.243,Poor
72.454,99.994,46.15,26.487,2.227,25.669,26.124,13.508,96.0,3.331,Poor
26.176,50.359,7.856,21.051,1.505,17.731,39.263,38.693,36.217,0.627,Moderate
44.976,55.936,45.218,29.305,1.289,8.537,56.233,29.359,63.758,2.391,Moderate
41.285,73.295,39.999,26.89,1.285,29.398,34.43,21.137,61.987,1.816,Moderate
34.895,24.277,25.44,20.085,1.514,14.215,29.6,31.042,71.864,4.902,Moderate
36.48,56.765,80.072,24.646,1.585,57.358,21.267,40.192,52.521,4.516,Moderate
60.059,84.802,22.283,22.026,1.852,8.999,47.325,25.968,88.397,3.022,Poor
58.522,79.435,44.412,32.421,1.562,17.514,40.059,27.742,59.967,5.649,Moderate
23.128,31.82,60.758,12.495,1.394,44.73,33.514,33.905,75.092,3.392,Moderate
113.532,104.057,42.793,6.686,2.937,42.098,19.329,23.865,43.954,4.941,Poor
20.677,63.155,55.356,13.948,1.399,37.381,26.615,29.674,68.806,5.371,Moderate
88.346,130.978,62.095,27.994,2.16,5.0,36.649,31.367,74.784,4.009,Poor
32.212,36.277,85.319,24.257,1.827,22.318,32.755,27.546,58.359,2.145,Moderate
67.552,49.305,57.716,18.219,1.357,11.895,42.921,30.817,72.922,1.542,Moderate
30.488,52.227,40.337,20.547,0.988,52.61,36.637,23.593,29.555,1.071,Moderate
34.443,60.921,24.256,13.192,1.801,18.799,47.074,15.458,68.797,0.3,Moderate
17.37,43.413,48.746,9.702,1.409,55.818,42.873,27.143,61.635,1.771,Moderate
